Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Big Bud Arete","3. Big Bud > 1. North Shore > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106413750/big-bud-arete,3.9,-1,Boulder,V2,1,,43.42737,-89.72676
"Big Dud Arete","2. Welcome to the Lake! > 1. North Shore > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/117345053/big-dud-arete,3.0,-1,Boulder,"V0 R",1,27,43.42737,-89.72684
"The Giese Dome","4. Show Me the Kind > 1. North Shore > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106435315/the-giese-dome,3.1,-1,Boulder,V2,1,12,43.42699,-89.72633
"Show Me The Kind","4. Show Me the Kind > 1. North Shore > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105935491/show-me-the-kind,3.4,-1,Boulder,V4,1,15,43.42699,-89.72633
"Invisibility Cloak","4. Show Me the Kind > 1. North Shore > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112786972/invisibility-cloak,3.0,-1,Boulder,"V7 R",1,,43.42699,-89.72633
"The Urumi","Scarlet Macaw > 1. North Shore > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/118632100/the-urumi,4.0,-1,Boulder,"V3 R",1,,43.4265,-89.72653
"Imp Act","Greatest Bluff > 3. Greatest Show > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106471847/imp-act,3.0,-1,Boulder,V1,1,20,43.42563,-89.7246
"Gay Gigolo","Greatest Bluff > 3. Greatest Show > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105935522/gay-gigolo,2.9,-1,Boulder,V2,1,,43.42563,-89.7246
"Elegant Design","Greatest Show Boulders > 3. Greatest Show > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/113899493/elegant-design,3.0,-1,Boulder,V6,1,15,43.42462,-89.72344
"Shadow Walker","Greatest Show Boulders > 3. Greatest Show > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108890877/shadow-walker,3.0,-1,Boulder,V8,1,,43.42462,-89.72344
"Greatest Show on Earth","Greatest Show Boulders > 3. Greatest Show > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105935516/greatest-show-on-earth,3.0,-1,Boulder,V9,1,,43.42462,-89.72344
"Circus World","Greatest Show Boulders > 3. Greatest Show > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108405954/circus-world,4.0,-1,Boulder,V10+,1,17,43.42462,-89.72344
"Talus Scramble","The Wedge > 5. Monolith Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108963980/talus-scramble,3.0,-1,Boulder,"4th V-easy",1,5,43.42281,-89.72442
"Bonamici Arete (aka Tequila)","Tequila > 5. Monolith Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/109325139/bonamici-arete-aka-tequila,3.3,-1,Boulder,"V3 PG13",1,,43.42259,-89.72444
"The Substitute","Mean Gurlz > 5. Monolith Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/109527147/the-substitute,3.0,-1,Boulder,"V5 PG13",1,15,43.422,-89.72445
"Mean Gurlz Direct (aka The Clique)","Mean Gurlz > 5. Monolith Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/109033643/mean-gurlz-direct-aka-the-clique,4.0,-1,Boulder,V6-7,1,15,43.422,-89.72445
"Mean Gurlz","Mean Gurlz > 5. Monolith Talus > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/108968314/mean-gurlz,3.4,-1,Boulder,"V8 PG13",1,,43.422,-89.72445
